"","label","x","y","z","file_name","specimen"
"1","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_1-1",8.89276218414307,18.2530822753906,87.7110595703125,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_1.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"2","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_10-1",7.80693626403809,26.2930679321289,95.6654968261719,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_10.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"3","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_11-1",9.09948444366455,24.9020290374756,92.410400390625,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_11.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"4","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_12-1",9.27679061889648,26.3854217529297,92.9690551757812,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_12.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"5","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_13-1",9.35726165771484,28.7471389770508,93.5910263061523,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_13.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"6","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_14-1",8.08440589904785,27.5666484832764,93.4978561401367,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_14.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"7","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_15-1",9.37585163116455,28.0567188262939,94.942756652832,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_15.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"8","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_16-1",7.29496669769287,27.7815799713135,94.9427871704102,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_16.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"9","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_17-1",5.45508289337158,28.7474594116211,94.7186965942383,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_17.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"10","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_18-1",4.73715114593506,30.2990798950195,94.1164016723633,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_18.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"11","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_19-1",4.37798976898193,31.8533420562744,93.4878158569336,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_19.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"12","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_2-1",9.03748321533203,24.7818393707275,92.6231384277344,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_2.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"13","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_20-1",4.29277563095093,33.6679725646973,92.7150039672852,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_20.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"14","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_21-1",4.2929801940918,35.3964347839355,91.9082489013672,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_21.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"15","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_22-1",4.47531414031982,37.1765747070312,91.0056838989258,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_22.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"16","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_23-1",4.73528957366943,38.9889144897461,90.2486114501953,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_23.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"17","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_24-1",5.12958335876465,40.8100166320801,89.2441635131836,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_24.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"18","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_25-1",5.50273847579956,42.4359169006348,88.340934753418,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_25.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"19","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_26-1",5.98035764694214,44.0823402404785,87.3213195800781,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_26.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"20","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_27-1",7.07604742050171,46.1750030517578,85.9832534790039,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_27.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"21","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_3-1",9.34645652770996,25.3901672363281,95.8659362792969,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_3.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"22","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_4-1",9.41331672668457,27.6335906982422,96.3807601928711,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_4.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"23","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_5-1",8.1594705581665,26.5599155426025,96.1875991821289,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_5.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"24","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_6-1",8.55860805511475,25.5135936737061,95.500732421875,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_6.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"25","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_7-1",7.96024703979492,25.8325099945068,95.7122192382812,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_7.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"26","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_8-1",8.17702293395996,25.8387432098389,93.3016128540039,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_8.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"27","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-4_lm_9-1",8.32880210876465,27.753755569458,95.9129791259766,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4_lm_9.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v+4"
"28","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_1-1",8.84839725494385,18.9233322143555,84.841682434082,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_1.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"29","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_10-1",7.74107074737549,27.2923641204834,93.0511779785156,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_10.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"30","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_11-1",9.03620338439941,25.8049144744873,89.8107299804688,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_11.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"31","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_12-1",9.1289005279541,27.5516242980957,90.2460250854492,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_12.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"32","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_13-1",9.08839893341064,29.6470279693604,90.949592590332,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_13.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"33","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_14-1",7.96602630615234,28.6062164306641,90.7633590698242,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_14.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"34","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_15-1",9.17548942565918,28.8299865722656,92.110710144043,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_15.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"35","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_16-1",7.44870567321777,28.7029113769531,92.4065399169922,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_16.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"36","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_17-1",6.04807567596436,29.5534687042236,92.2467193603516,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_17.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"37","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_18-1",5.3764009475708,30.7445831298828,91.8654556274414,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_18.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"38","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_19-1",4.93749570846558,32.1398086547852,91.2261352539062,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_19.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"39","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_2-1",9.06854820251465,25.6473140716553,90.0306167602539,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_2.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"40","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_20-1",4.7393741607666,33.6083717346191,90.5273056030273,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_20.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"41","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_21-1",4.72320079803467,35.3094596862793,89.8515472412109,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_21.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"42","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_22-1",4.89746236801147,36.9619255065918,89.047477722168,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_22.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"43","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_23-1",5.21922016143799,38.6948623657227,88.2311706542969,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_23.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"44","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_24-1",5.58320760726929,40.5981941223145,87.3537826538086,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_24.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"45","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_25-1",6.08720207214355,42.5275382995605,86.4418487548828,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_25.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"46","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_26-1",6.6776556968689,44.5524711608887,85.4295120239258,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_26.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"47","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_27-1",7.62932538986206,46.53955078125,84.3200454711914,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_27.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"48","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_3-1",9.21975421905518,26.3954696655273,92.972541809082,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_3.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"49","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_4-1",9.2873945236206,28.4900417327881,93.5627517700195,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_4.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"50","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_5-1",8.10364151000977,27.423942565918,93.4340896606445,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_5.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"51","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_6-1",8.5115852355957,26.3781909942627,92.6768798828125,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_6.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"52","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_7-1",7.85988569259644,26.7791919708252,92.9578170776367,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_7.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"53","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_8-1",8.12314128875732,26.8473663330078,90.4775085449219,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_8.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"54","Abactochromis_labrosus_YPM-Ich-015189_8bit_v10_v-3_lm_9-1",8.39109897613525,28.6022605895996,93.1264266967773,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3_lm_9.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v11_v+3"
"55","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_1-1",9.07086849212646,19.5740070343018,82.0782165527344,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_1.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"56","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_10-1",7.65414190292358,28.5898666381836,90.4298400878906,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_10.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"57","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_11-1",9.06555366516113,26.9735450744629,87.0127487182617,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_11.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"58","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_12-1",9.05099105834961,28.649923324585,87.6331939697266,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_12.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"59","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_13-1",9.10281944274902,30.8578491210938,88.444091796875,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_13.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"60","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_14-1",8.01265048980713,29.8060779571533,87.9959716796875,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_14.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"61","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_15-1",9.09222030639648,29.376220703125,89.4378967285156,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_15.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"62","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_16-1",7.63479375839233,30.2679786682129,89.5441284179688,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_16.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"63","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_17-1",6.29404449462891,31.3352718353271,89.1036834716797,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_17.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"64","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_18-1",5.83205938339233,32.6212577819824,88.6848678588867,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_18.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"65","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_19-1",5.5914306640625,33.8622360229492,88.3235855102539,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_19.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"66","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_2-1",9.01797199249268,26.7202110290527,87.3558654785156,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_2.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"67","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_20-1",5.45836877822876,35.1208267211914,88.0401840209961,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_20.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"68","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_21-1",5.49695825576782,36.5864677429199,87.5129547119141,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_21.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"69","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_22-1",5.71422576904297,38.1876754760742,86.8953018188477,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_22.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"70","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_23-1",6.02443838119507,39.7852973937988,86.1652526855469,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_23.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"71","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_24-1",6.34877777099609,41.6016998291016,85.4531936645508,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_24.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"72","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_25-1",6.68701457977295,43.2174530029297,84.5956573486328,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_25.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"73","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_26-1",7.14241456985474,44.6850433349609,83.8690872192383,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_26.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"74","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_27-1",7.81444120407104,46.4732475280762,82.7698516845703,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_27.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"75","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_3-1",9.10918235778809,27.5243320465088,90.2235336303711,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_3.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"76","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_4-1",9.12228107452393,29.7348957061768,90.9002990722656,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_4.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"77","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_5-1",7.94821166992188,28.5471229553223,90.7365112304688,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_5.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"78","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_6-1",8.37853050231934,27.5592346191406,89.992301940918,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_6.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"79","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_7-1",7.79679250717163,27.7238826751709,90.1703033447266,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_7.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"80","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_8-1",8.29739570617676,27.4940433502197,88.0987014770508,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_8.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"81","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v-2_lm_9-1",8.03547096252441,29.7860298156738,90.7051391601562,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2_lm_9.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v12_v+2"
"82","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_1-1",8.34514045715332,23.3624267578125,72.3371658325195,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_1.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"83","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_10-1",7.44218921661377,34.3096618652344,80.3867416381836,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_10.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"84","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_11-1",8.53914165496826,30.8822994232178,77.5051422119141,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_11.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"85","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_12-1",8.51428508758545,33.0593566894531,77.5495758056641,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_12.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"86","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_13-1",8.52353096008301,35.1933326721191,78.1377410888672,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_13.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"87","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_14-1",7.37984323501587,34.1073684692383,77.8330535888672,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_14.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"88","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_15-1",8.49784851074219,33.9464073181152,79.3936233520508,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_15.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"89","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_16-1",8.54816722869873,36.1227569580078,80.0402984619141,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_16.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"90","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_17-1",8.37438774108887,45.7662773132324,76.6522598266602,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_17.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"91","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_2-1",8.48647499084473,30.7102336883545,77.8424072265625,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_2.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"92","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_3-1",8.59021282196045,32.1338729858398,80.1214828491211,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_3.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
"93","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v+2_lm_4-1",8.54705619812012,34.4438400268555,80.5464019775391,"Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2_lm_4.mrk.json","Abactochromis_labrosus_YPM-Ich-015189_8bit_v16_v-2"
